id,cgid,Chromosome,Start,Strand,mean.Normal,mean.RheumatoidArthritis,mean.diff,mean.quot.log2,diffmeth.p.val,max.Normal,min.Normal,sd.Normal,max.RheumatoidArthritis,min.RheumatoidArthritis,sd.RheumatoidArthritis,min.diff,diffmeth.p.adj.fdr,combinedRank,num.na.Normal,num.na.RheumatoidArthritis,mean.covg.Normal,mean.covg.RheumatoidArthritis,min.covg.Normal,min.covg.RheumatoidArthritis,max.covg.Normal,max.covg.RheumatoidArthritis,nsamples.covg.thres5.Normal,nsamples.covg.thres5.RheumatoidArthritis
783,cg07963816,chr1,1169972,-,0.949948849811353,0.931157233890595,0.0187916159207578,0.0285217688028635,0.0986872374520801,0.967172623433227,0.74812021737333,0.0432520750111613,0.965848844080599,0.761827787676887,0.069655659105425,0,0.44066184833799,195915,0,0,9.78947368421053,9.75,3,5,18,14,37,12
784,cg07146103,chr1,1170069,+,0.745949541871267,0.737125821077168,0.00882372079409888,0.0169387174884495,0.220939756658257,0.778627238146275,0.70853651624889,0.0159470015304908,0.767843462117821,0.698151831574265,0.0224130962203665,0,0.60418130291276,252528,0,0,13.7368421052632,13.5833333333333,6,9,22,19,38,12
785,cg25731959,chr1,1171952,-,0.835009273765988,0.82953024851856,0.00547902524742827,0.00938486788000351,0.527149220062896,0.875123076694955,0.804714695261556,0.0172186414912064,0.865121186702436,0.78981361955589,0.0238099095521683,0,0.823321130946018,311060,0,0,11.3684210526316,12,3,7,19,22,37,12
786,cg14830045,chr1,1173264,+,0.648959294814224,0.616389213471977,0.0325700813422476,0.0731299805416113,0.136128363192716,0.7662599684722,0.438681408423177,0.0747500910211531,0.75170532259424,0.47759324361446,0.095379898596971,0,0.500178521758715,125130,0,0,11.6315789473684,12.1666666666667,4,7,20,21,37,12
787,cg10784110,chr1,1173356,+,0.578767605376008,0.564500154325706,0.0142674510503016,0.0353910145359627,0.130926130567678,0.63979150817951,0.487789527120792,0.0362826692562842,0.617050016600633,0.517052046700107,0.0291681688571068,0,0.492716418934945,172087,0,0,14.7631578947368,13.5,5,4,22,22,38,11
788,cg06964912,chr1,1173622,+,0.235342057979481,0.224919285101913,0.0104227728775684,0.0626294177746391,0.205325323740487,0.290655975382894,0.170768200501609,0.0349293828774762,0.264866253672625,0.192215054513593,0.0231500784575173,0,0.587221076789361,160762,0,0,12.5526315789474,13.4166666666667,5,6,22,23,38,12
789,cg12108798,chr1,1173916,-,0.679623094354212,0.67285728002094,0.0067658143332725,0.0142240079168642,0.482142079032001,0.755696981824246,0.549577255389039,0.0424744548268582,0.734955019774927,0.612067758522864,0.036246882970949,0,0.799747373029788,277178,0,0,10.2894736842105,9.75,5,6,15,14,38,12
790,cg00657094,chr1,1174190,+,0.885223193819192,0.882891376441322,0.00233181737786969,0.00376273794783002,0.543876902726523,0.929268024139655,0.811732004828183,0.026008710647297,0.927260062334887,0.845228631991892,0.0217379258799806,0,0.831721301849603,383220,0,0,9.36842105263158,10.5,4,5,14,14,37,12
791,cg20411340,chr1,1175370,-,0.617222036909472,0.613488783862905,0.00373325304656646,0.0086126410085256,0.693400434445127,0.722201524858661,0.416187472844482,0.0657415184765726,0.774431612213198,0.523105224470077,0.0664478994825629,0,0.899360644846858,354480,0,0,13.5526315789474,12.6666666666667,5,5,21,18,38,12
792,cg24034746,chr1,1175851,+,0.909817434364955,0.904930338474202,0.00488709589075276,0.00768564026608452,0.234259478530223,0.942386728578265,0.871722682346955,0.0154676861209238,0.924502305859929,0.87810339004105,0.0178825550068657,0,0.617993214153243,329224,0,0,14.7894736842105,15.25,4,10,22,22,37,12
793,cg09331144,chr1,1176376,+,0.526830988022359,0.499833930339325,0.0269970576830335,0.074440561612312,0.105741564221617,0.6428414423893,0.389459399010466,0.0631856053630267,0.579763886310336,0.413771733306776,0.0427328658610227,0,0.452987093395243,107322,0,0,9.89473684210526,8.33333333333333,5,3,17,17,38,9
794,cg10483828,chr1,1177703,+,0.93122415687506,0.933161090570618,-0.00193693369555759,-0.00296585385079083,0.884922258904163,0.949608511749291,0.896839756754519,0.0132495997733807,0.945029365757465,0.906761467487863,0.0116910360721397,0,0.967033135241911,420732,0,0,13.4736842105263,13,6,6,26,19,38,12
795,cg07719599,chr1,1177886,-,0.879734320208082,0.887484947168422,-0.00775062696034023,-0.0125131385754021,0.306027882978787,0.929834200082866,0.80776956353067,0.0267462135074774,0.931436598906584,0.866935042734552,0.0196038649721045,0,0.681215660695745,283444,0,0,14.7631578947368,14.5,6,3,22,20,38,11
796,cg00211609,chr1,1178039,-,0.692718173115286,0.69489107433444,-0.00217290121915359,-0.00445412859989803,0.942719694455858,0.756499957183104,0.636539877117979,0.0303213820800181,0.722742410247428,0.663350070814494,0.0210504105942341,0,0.984082351246254,440447,0,0,13.7105263157895,15.5,8,12,20,21,38,12
797,cg10378904,chr1,1178045,+,0.873047211990405,0.885971678108963,-0.012924466118558,-0.0209625556332847,0.304799076158119,0.928674663558869,0.813189182936754,0.0316900244507981,0.914346674056163,0.840724694231191,0.0209284817278918,0,0.680283313924558,229702,0,0,8.02631578947368,8.16666666666667,3,3,15,14,33,9
798,cg22512888,chr1,1178191,+,0.874563026969103,0.884469853827587,-0.00990682685848421,-0.0160679185569108,0.170750876413894,0.919058561401525,0.804710958851081,0.0272085459622713,0.914753405823079,0.846766847829625,0.0202769430238281,0,0.546352420110855,258034,0,0,10.3421052631579,10.25,4,5,20,18,37,12
799,cg24345856,chr1,1178245,+,0.764554210526175,0.802246025490563,-0.0376918149643879,-0.0685505633281087,0.428524310317502,0.909444323833666,0.411664658787517,0.18654164451673,0.896460997298976,0.457676314797615,0.161142652145261,0,0.76801582762689,256533,0,0,11.2105263157895,11.0833333333333,4,5,24,16,37,12
800,cg10208113,chr1,1179747,+,0.962879231987288,0.953659547207163,0.00921968478012436,0.0137371832169775,0.208324738037831,0.9700147613658,0.944897789695148,0.0045396629003369,0.970438690265169,0.848907915407426,0.0340560785361464,0,0.590236947417386,274112,0,0,8.36842105263158,6.75,3,1,14,13,33,9
801,cg02279987,chr1,1181757,-,0.439455045241149,0.421256631542873,0.0181984136982758,0.0596301821091558,0.0734998318742861,0.516505363547195,0.326190078592168,0.0390452114186706,0.479177082317866,0.345086826182769,0.0352494284445305,0,0.391403761718324,114272,0,0,15.1578947368421,15.25,4,9,21,24,37,12
802,cg19236794,chr1,1181769,-,0.393737393307166,0.362262182465391,0.0314752108417748,0.117098149889271,0.0203070916434958,0.493678121236439,0.220167651811669,0.0515819473275394,0.431785511831414,0.237799751818607,0.0545976974791402,0,0.224962825316564,51599,0,0,12.1315789473684,10.6666666666667,6,4,21,16,38,11
803,cg04719903,chr1,1181956,-,0.144672187119567,0.134348762875246,0.0103234242443207,0.099655054053697,0.440437662160899,0.260175200073073,0.0552833780030204,0.0492915006316676,0.222374940216402,0.0843641473374514,0.0388739273639538,0,0.775004703755801,261289,0,0,10.9210526315789,9.75,4,7,16,15,37,12
804,cg25594899,chr1,1182226,+,0.044693344791694,0.0429075969638089,0.00178574782788509,0.0478904005869739,0.117889747935576,0.0545101686591069,0.0388764729126301,0.00335173535806513,0.048474247299518,0.0374124832412676,0.00396169410740493,0,0.472389165057266,328443,0,0,11.4736842105263,12.5833333333333,5,8,21,19,38,12
805,cg14089984,chr1,1182418,+,0.0584753970496104,0.0607481897315391,-0.00227279268192872,-0.0471075071574504,0.505944924660426,0.0769718801048627,0.044097809621894,0.00772813952581257,0.0775800563138613,0.0512052465014314,0.00752765661317951,0,0.812229604816316,304251,0,0,10.8421052631579,11.8333333333333,5,9,20,17,38,12
806,cg06443533,chr1,1182424,+,0.0701522966371912,0.0761347030259352,-0.00598240638874399,-0.103850746642887,0.168979211085175,0.138085451708103,0.0514701070713372,0.0185928390117449,0.0910717759625846,0.0552405652930359,0.00999958426140145,0,0.544167156057171,192547,0,0,11.1315789473684,10.25,6,4,18,16,38,11
807,cg26314055,chr1,1182658,+,0.0733251635532181,0.0735499514520632,-0.000224787898845127,-0.00388674588246343,0.776185700436101,0.120745920076863,0.044027262190217,0.0204273614776561,0.12608944375454,0.0509904873379042,0.0223244410573139,0,0.930385775741663,439270,0,0,11.5789473684211,9.91666666666667,6,5,17,16,38,12
808,cg20747739,chr1,1183257,-,0.71825581045101,0.73314246176308,-0.0148866513120699,-0.0291934974659683,0.373927302133683,0.798012875008443,0.597365410930184,0.0461995856343859,0.775102741805953,0.64803031077889,0.0385939725113264,0,0.732418400452466,234731,0,0,12.3947368421053,14.0833333333333,5,5,23,24,38,12
809,cg13440692,chr1,1186357,+,0.6238535644386,0.692402828910026,-0.0685492644714254,-0.148149074023549,0.00217151689036755,0.737699609517403,0.476427262684852,0.0721041131439493,0.768891880995444,0.61250784783286,0.0548835544804697,0,0.0798680692362512,35553,0,0,12.9473684210526,13.5833333333333,4,8,31,20,37,12
810,cg17267508,chr1,1187974,+,0.784493483189804,0.788307932786783,-0.00381444959697941,-0.00690996125739323,0.692289196729939,0.811329105320129,0.748557979167626,0.0177686918098894,0.812705646472615,0.753181363795708,0.0187189891667899,0,0.898905336915032,354092,0,0,13.7894736842105,13.5833333333333,7,7,21,21,38,12
811,cg19869091,chr1,1188173,+,0.939172450283474,0.943004926911128,-0.00383247662765396,-0.00581344576259366,0.30345949023489,0.959423281087757,0.905434915221643,0.0123547532079833,0.952163931256664,0.923938570810477,0.00725819445427348,0,0.679174976908096,352602,0,0,10.7105263157895,10.0833333333333,4,5,16,14,37,12
812,cg08643618,chr1,1189466,+,0.980011699390667,0.980918920224134,-0.000907220833467171,-0.00132144263507393,0.157398112986443,0.98264172021307,0.970702738283068,0.00194429199845183,0.982716544907076,0.977930891304987,0.00114103141974729,0,0.529345183690256,429372,0,0,8.6578947368421,9.33333333333333,3,3,16,14,36,11
813,cg24701867,chr1,1189640,+,0.982814866089067,0.98275521627426,5.96498148071056e-05,8.66818983650636e-05,0.75856607395333,0.985204783277965,0.978206638361397,0.00163278274391612,0.986013786065322,0.980376070411194,0.00175882147052671,0,0.924467727004696,457660,0,0,10.1842105263158,10.1666666666667,5,4,17,14,38,11
814,cg06361835,chr1,1189797,+,0.863785347002155,0.856998846449264,0.00678650055289132,0.0112488386925239,0.311827027918184,0.902587667563437,0.784352227474014,0.0221227557131772,0.870532632469051,0.829885292527693,0.0127464091826134,0,0.685820568371156,293824,0,0,14.2631578947368,14,9,8,25,21,38,12
815,cg17469240,chr1,1190096,+,0.961916173622936,0.960537764925502,0.001378408697434,0.00204753758783303,0.200051635906303,0.968516781285619,0.950835744846497,0.00338891032625393,0.966815578317736,0.95036713105601,0.00417553918951392,0,0.581624767572485,414372,0,0,9.23684210526316,9,4,6,16,14,37,12
816,cg19081571,chr1,1190137,+,0.926851492157479,0.926477109232289,0.000374382925190875,0.000576642449548372,0.847399081458282,0.952476980253258,0.899857117933504,0.0133653720375333,0.941017120938748,0.910648185064109,0.00993228595422584,0,0.954845467864858,445922,0,0,10.2368421052632,9.41666666666667,5,6,18,15,38,12
817,cg13689260,chr1,1190238,+,0.930142620640948,0.924008773770226,0.00613384687072216,0.00944352957325482,0.159832791271021,0.95531241637136,0.889625165326471,0.0127237801549287,0.939271167506237,0.891304934671326,0.0153808195703379,0,0.532553891417692,310500,0,0,13.5789473684211,12.3333333333333,5,6,28,23,38,12
818,cg10518155,chr1,1190541,-,0.932435733651027,0.927911328248004,0.00452440540302301,0.00694270751082443,0.34242071719458,0.954584029863433,0.897372705054938,0.0134406056627785,0.953838722240243,0.909623584940028,0.0117933192921111,0,0.709651917523107,338122,0,0,14.3157894736842,13.5,5,9,22,16,38,12
819,cg17784606,chr1,1190558,+,0.923775021120697,0.932244499840984,-0.00846947872028692,-0.0130264720879923,0.023299524379192,0.950899486540761,0.899064282724823,0.0112351667172672,0.942111482096891,0.919538881170924,0.00648827286448662,0,0.239259640291111,279479,0,0,11.7368421052632,12.6666666666667,5,5,18,17,38,12
820,cg18153662,chr1,1190669,-,0.89880465336636,0.885426223348408,0.0133784300179514,0.0213956524553823,0.0107465764907199,0.937663097726079,0.867944698685175,0.0132704337193855,0.908749554717015,0.866079283191592,0.0141238079071637,0,0.168754908510921,227459,0,0,13.7105263157895,12.9166666666667,5,7,19,18,38,12
821,cg08733913,chr1,1190778,+,0.960146398807068,0.960925282943495,-0.000778884136427238,-0.00115780612527121,0.716096661659544,0.968648122247775,0.951739116989811,0.00364325256631349,0.965612146558978,0.955200685158854,0.00312717944277524,0,0.908368182856114,432794,0,0,9.42105263157895,10.25,3,6,14,13,36,12
822,cg02334770,chr1,1190798,+,0.926719561631379,0.928273149480478,-0.00155358784909909,-0.00239078689227099,0.822623425996827,0.946875980098429,0.887218523743884,0.0137402700303321,0.941037589618193,0.903217019353148,0.0120834383476628,0,0.94668648515371,407701,0,0,12.0263157894737,11.1666666666667,5,6,18,17,38,12
823,cg03583709,chr1,1190932,+,0.93233267072519,0.933315450791683,-0.000982780066493105,-0.00150383524944691,0.540882504977768,0.955709189444618,0.899010524169573,0.010666600953621,0.942862947304709,0.91644992295909,0.00870147224405186,0,0.830326946976107,425494,0,0,12.3421052631579,12.8333333333333,4,8,20,21,37,12
824,cg22699977,chr1,1193746,+,0.918420054624392,0.915787952286228,0.00263210233816413,0.00409589811590283,0.507979751622174,0.935786398716946,0.884107009623608,0.00946833662180299,0.926460136025948,0.902361522856271,0.00791251426654658,0,0.813321748867616,377850,0,0,14.1315789473684,10.5,6,6,22,15,38,12
825,cg10245314,chr1,1194603,+,0.781523760138254,0.790660115388932,-0.00913635525067791,-0.016557282472009,0.297639718925648,0.836406846747811,0.731103044309259,0.0273537739574159,0.814378164209497,0.761229730731393,0.0161891689788947,0,0.674502347881228,254874,0,0,13.4210526315789,12.0833333333333,6,6,22,20,38,12
826,cg14661139,chr1,1195569,+,0.828626198296024,0.815511864984888,0.0131143333111367,0.0227389490430251,0.656846183811652,0.908605847354701,0.700938585887082,0.0482703072401462,0.896467741404841,0.702283624114035,0.0652215431322992,0,0.884293042398352,341513,0,0,13.8947368421053,13.25,7,6,24,20,38,12
827,cg17177602,chr1,1196457,+,0.594168476402073,0.583849576621619,0.0103188997804543,0.0248533712345127,0.665954035169656,0.701548980352284,0.448012660410741,0.0480188618822815,0.682854203135234,0.466070302878157,0.0622646309099904,0,0.888064907065441,344780,0,0,11.4473684210526,11.8333333333333,4,4,18,17,37,11
828,cg08884932,chr1,1196725,-,0.507713493916075,0.514571306254486,-0.0068578123384111,-0.0189849734432716,0.464155704121699,0.55265623503167,0.388112909344609,0.0304993376905444,0.586998496687561,0.432609505876669,0.0393755623482494,0,0.788980440158686,270483,0,0,13.4473684210526,14.3333333333333,6,7,25,22,38,12
829,cg11225330,chr1,1196747,-,0.771222079625791,0.781893644409266,-0.0106715647834746,-0.0195739569928983,0.422756564864921,0.853790687293252,0.592398046842951,0.0481934229924344,0.863877927580739,0.684490637158334,0.0515515342351505,0,0.764600267273325,254212,0,0,13.5526315789474,14.5833333333333,8,10,24,21,38,12
830,cg17869799,chr1,1197095,-,0.676392918511987,0.697149000748745,-0.0207560822367582,-0.0429795633097252,0.320850607429975,0.781927841374018,0.537300985025514,0.0614084323613148,0.769212123108399,0.550750349130082,0.0554208662170513,0,0.69315912733434,212820,0,0,10.4473684210526,10.5,2,5,17,15,36,12
831,cg03525583,chr1,1197536,+,0.905535478248359,0.90417426309138,0.00136121515697829,0.00214659043944131,0.707897403042749,0.925432312778448,0.840097288425047,0.0248987002802501,0.922375474441944,0.837359194051678,0.0246776011396707,0,0.905230242533592,412387,0,0,18.5526315789474,16.5833333333333,11,9,28,24,38,12
832,cg04026747,chr1,1197551,+,0.941921303139834,0.944035074023251,-0.00211377088341735,-0.00319999771021402,0.521369172000646,0.952456457243427,0.904915774318925,0.0100376066262105,0.952465099818824,0.930499433580369,0.00679332141445497,0,0.820430584710916,392976,0,0,15.5789473684211,13.75,8,7,25,21,38,12
833,cg19709095,chr1,1198047,+,0.911785429993136,0.914411815600818,-0.00262638560768202,-0.00410473589079366,0.549705978706678,0.934979423201308,0.881639919032848,0.0129720028980647,0.924300315728382,0.904254732830045,0.00677031305794127,0,0.834539381810496,377701,0,0,12.2368421052632,12.9166666666667,4,8,20,18,37,12
834,cg17848797,chr1,1198269,+,0.723455886103993,0.693104206608599,0.0303516794953944,0.0609716712170123,0.0938045774284134,0.829752201202077,0.587815789106241,0.0524446263976072,0.777735733020798,0.580262324807321,0.0560172977346084,0,0.431955649069068,111995,0,0,10.3684210526316,11.5,3,6,16,18,37,12
835,cg22725197,chr1,1199718,+,0.915915234684118,0.91499494606163,0.000920288622487941,0.00143464113501664,0.803812590275299,0.929421452141435,0.891956367658368,0.00906528557553115,0.929754526730478,0.899225975478211,0.00919092052427528,0,0.940143729963928,426922,0,0,12.8684210526316,11.5,6,3,22,21,38,11
836,cg15578176,chr1,1201631,-,0.933600845899204,0.930129219305669,0.00347162659353506,0.00531764527545998,0.231778799030653,0.952732257084562,0.903279879835575,0.00945967525822504,0.945714937085804,0.916058399856006,0.00832858013843472,0,0.615405149991172,359469,0,0,14.2631578947368,13.1666666666667,6,8,24,18,38,12
837,cg02386723,chr1,1203167,-,0.83610070880713,0.82959841802111,0.00650229078602038,0.0111299448972394,0.407697978444904,0.866579428345308,0.79284995225949,0.019010945200379,0.863875677466521,0.794204562048383,0.0201546319715646,0,0.755275761813044,294868,0,0,14.2368421052632,11.5,8,3,23,17,38,11
838,cg04296903,chr1,1203256,-,0.984395528357765,0.98435237085959,4.31574981751837e-05,6.26153859207043e-05,0.792159283393807,0.985309241965732,0.981888391611665,0.000743860232547957,0.985563172472324,0.982499105852171,0.000912722974444381,0,0.935918432595496,458247,0,0,8.52631578947368,8.75,5,1,16,13,38,11
839,cg19816994,chr1,1203436,+,0.947414271953349,0.948134883455029,-0.00072061150167968,-0.00108545655013632,0.682054227345111,0.960659004860742,0.934564446863769,0.00632803107572969,0.958923741384887,0.931948482716059,0.00739811496897474,0,0.894865636079669,434283,0,0,9.31578947368421,11.25,5,6,13,14,38,12
840,cg24658349,chr1,1203450,+,0.936558136418555,0.927921471761038,0.00863666465751678,0.0132239801978362,0.0865945438959101,0.950931105470582,0.91984302048148,0.00837487488828119,0.949252687923284,0.866604745815622,0.021206101019921,0,0.418185213186575,278024,0,0,13.9736842105263,13.6666666666667,8,9,23,18,38,12
